experiment,case_id,row,column,k,C,K,ell_max,n_modes_per_ell,requested_N,retained_N,retained_multiplets,partial_multiplets,alpha_plateau_rtol,noise_level,contrast_scale,n_radial,n_angular_requested,n_per_axis,n_geometries,requested_measure_dirs,candidate_count,data_mode,data_source,shape,polarimetric_J,polarimetric_rank_min,polarimetric_sigma_min_min,polarimetric_sigma_min_median,polarimetric_condition_median,polarimetric_condition_max,vie_voxel_nodes,vie_unknowns,vie_unique_incident_directions,vie_rhs_count,vie_residual_sample_count,vie_linear_residual_sample_max,farfield_model_error_over_full,farfield_error_vs_born,qhat_error_vs_born,qhat11_error_vs_born,qhat11_gain_abs,qhat11_gain_phase_deg,target_nodes,p_nodes,mock_distance_mean,mock_distance_max,mock_distance_p95,total_modes,retained_modes,retained_ratio,retained_ell_max,retained_n_max,alpha_max,alpha_min_retained,alpha_median_retained,target_nodes_per_total_modes,target_nodes_per_retained_modes,gram_offdiag_ratio,gram_cond,projection_branch,regularization,data_norm,data_max_abs,coeff_norm,coeff_max_abs,image_min,image_max,image_max_abs,image_l2,background_mean_abs,background_p95_abs,target_mean_abs,target_p95_abs
1,N1,0,0,15.0,30.0,48,12,7,1,1,1,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,1,0.0008453085376162299,0,0,0.0958490737686651,0.09584907376866497,0.09584907376866497,3.063398140321217,3624.0,0.0,1.0,diagonal,9.18704444401728e-13,1.0351252488133913,0.08763061561667757,0.07003889944018923,0.07003889944018923,0.0,0.2979680720133235,0.3743330088116864,9.817321149513553,0.0015829936158968695,0.010173592848170472,0.11738099157735299,0.32338550075940053
1,N21,0,1,15.0,30.0,48,12,7,21,21,7,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,21,0.01775147928994083,3,2,0.0958490737686651,0.09584907376866485,0.09584907376866506,3.063398140321217,172.57142857142858,1.6664422285592577e-05,1.0003711661968082,diagonal,9.186981763444032e-13,1.0351252488133913,0.08763061561667757,0.10088518412632987,0.07003889944018919,0.0,0.13711227525517,0.16873539471823104,9.804177332957112,0.015468666367205432,0.08686846536829729,0.13706466633148773,0.16505022008831435
1,N57,0,2,15.0,30.0,48,12,7,57,57,13,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,57,0.04818258664412511,5,3,0.0958490737686651,0.09584907376859905,0.09584907376866503,3.063398140321217,63.578947368421055,0.00026091799113472306,1.0064415958565198,diagonal,9.187032084648182e-13,1.0351252488133913,0.08763061561667757,0.104746686229789,0.07003889944018919,-0.00533906511798794,0.16273098683177095,0.20592645326097933,8.949144144713982,0.010047157487782999,0.05675671050924251,0.12891811864940672,0.18512707147282464
1,N71,1,0,15.0,30.0,48,12,7,71,71,15,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,71,0.060016906170752324,5,3,0.0958490737686651,0.09584907376859905,0.09584907376866486,3.063398140321217,51.04225352112676,0.00034038915614674237,1.0064415958565205,diagonal,9.184839003885176e-13,1.0351252488133913,0.08763061561667757,0.10730252538270599,0.07003889944018919,-0.051004830301722225,0.16273098683177095,0.20592645326097933,9.904479414228703,0.014500403812439984,0.05977462804869133,0.14414539353669445,0.1765704965276699
1,N237,1,1,15.0,30.0,48,12,7,237,237,31,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,237,0.2003381234150465,9,4,0.0958490737686651,0.09584907327786647,0.095849073768178,3.063398140321217,15.291139240506329,0.005766510113179942,1.1221008161058446,diagonal,9.195342913546175e-13,1.0351252488133913,0.08763061561667757,0.10911695773248692,0.07003889944018919,-0.01770032714343474,0.17149088472715243,0.20679554529663363,10.290896107212587,0.010816546423493357,0.04969907387713958,0.1529537271734923,0.19588438746068043
1,N496,1,2,15.0,30.0,48,12,7,496,496,50,0,1e-08,0.2,0.2,12,230,23,6,974,24,mock,full_vie,cube,6,9,0.06970196290350264,0.6098931128107531,3.6886102290060756,34.58810285326997,6403,19209,974,1948,6,3.8704983257897067e-16,0.45801387569264596,0.4149738317445313,0.4250003148558253,0.4319574606702238,0.7916108076772714,23.271729742110747,3624,3624,0.02200811759005034,0.05398623321855479,0.0359066820964623,1183,496,0.41927303465765003,12,5,0.0958490737686651,0.09584809352489874,0.09584907340491033,3.063398140321217,7.306451612903226,0.023294578415957518,1.5602218254444882,solve,9.189076472006799e-13,1.0351252488133913,0.08763061561667757,0.11104167275771393,0.07004091999070228,-0.03143864975197119,0.16636852677837174,0.19862132809203276,10.007041286343645,0.014328200390827757,0.05275820409009039,0.14746465648138374,0.18468690780537794
